reaction formula	model.dG0	dG0_prime	dGm_prime	dG0_std
dhnpt_c --> 6hmhpt_c + gcald_c	12.040326218	12.0420610295	-5.07277650519	4.53574222212
dhor__S_c + q8_c --> orot_c + q8h2_c	nan	nan	nan	0.0
dhor__S_c + mqn8_c --> mql8_c + orot_c	nan	nan	nan	0.0
dhor__S_c + h2o_c <=> cbasp_c + h_c	38.7265736771	-4.78800008578	-4.78800008578	3.34964973447
cechddd_c + nad_c --> dhpppn_c + h_c + nadh_c	15.8571528903	-27.7224182756	-27.7224182756	11.4675154382
25drapp_c + h2o_c + h_c --> 5apru_c + nh4_c	nan	nan	nan	0.0
4abz_c + 6hmhptpp_c --> dhpt_c + ppi_c	-5.08094032635	-49.1582881441	-49.1582881441	6.99260594734
dhptd_c --> h2o_c + hmfurn_c	nan	nan	nan	0.0
ahdt_c <=> dhmptp_c	nan	nan	nan	0.0
2dda7p_c --> 3dhq_c + pi_c	-132.783659828	-130.649288347	-147.764125881	9.83922603889
3dhq_c --> 3dhsk_c + h2o_c	-5.29095122973	-5.29090967176	-5.29090967176	4.10246633325
dimp_e <=> dimp_p	0.0	0.0	0.0	0.0
din_p + h_p --> din_c + h_c	0.0	0.0	0.0	0.0
din_e <=> din_p	0.0	0.0	0.0	0.0
25dkglcn_c + h_c + nadph_c --> 2dhguln_c + nadp_c	nan	nan	nan	0.0
25dkglcn_c + h_c + nadh_c --> 5dglcn_c + nad_c	-68.0742640915	-24.5596191676	-24.5596191676	2.30071312882
25dkglcn_c + h_c + nadph_c --> 5dglcn_c + nadp_c	-71.4943659262	-25.5363845374	-25.5363845374	2.27360529166
dkmpp_c + h2o_c + o2_c --> 2kmb_c + for_c + 2.0 h_c + pi_c	nan	nan	nan	0.0
dkmpp_c + 3.0 h2o_c + 2.0 nad_c --> 2kmb_c + for_c + 4.0 h_c + 2.0 nadh_c + pi_c	nan	nan	nan	0.0
dmpp_c + ipdp_c --> grdp_c + ppi_c	-28.3324797442	-72.006362099	-72.006362099	5.40682813303
h2mb4p_c + h_c + nadh_c --> dmpp_c + h2o_c + nad_c	-108.77443245	-65.2545626082	-65.2545626082	3.6196905606
2omhmbl_c + amet_c --> ahcys_c + h_c + q8h2_c	nan	nan	nan	0.0
dmso_c + mql8_c --> dms_c + h2o_c + mqn8_c	nan	nan	nan	0.0
dmso_p + mql8_c --> dms_p + h2o_p + mqn8_c	nan	nan	nan	0.0
2dmmql8_c + dmso_c --> 2dmmq8_c + dms_c + h2o_c	nan	nan	nan	0.0
2dmmql8_c + dmso_p --> 2dmmq8_c + dms_p + h2o_p	nan	nan	nan	0.0
dmso_e <=> dmso_p	0.0	0.0	0.0	0.0
dms_e <=> dms_p	0.0	0.0	0.0	0.0
4hba_c -->	241.185570429	-92.2947200082	-75.1798824735	4.9555094631
5drib_c -->	nan	nan	nan	0.0
aacald_c -->	156.687275915	-92.2829055016	-75.1680679669	2.65518058996
hmfurn_c -->	nan	nan	nan	0.0
oxam_c -->	524.833118784	442.069849324	459.184686859	4.24354930577
dhpmp_c + h2o_c --> dhnpt_c + pi_c	-14.3985890657	-14.6450790261	-31.7599165608	3.97631730407
ahdt_c + h2o_c --> dhpmp_c + h_c + ppi_c	42.4309648891	-41.6004006779	-58.7152382126	4.94305945033
23doguln_c + h_c + nadh_c --> 3dhguln_c + nad_c	-63.0200704588	-19.5125644672	-19.5125644672	1.91101716702
dopa_e <=> dopa_p	0.0	0.0	0.0	0.0
atp_c + dpcoa_c --> adp_c + coa_c + h_c	47.4734477376	2.54681671337	2.54681671337	5.80176352765
2dhp_c + h_c + nadph_c --> nadp_c + pant__R_c	-65.3987367583	-19.4362324008	-19.4362324008	5.80176352765
2dr5p_c --> acald_c + g3p_c	20.2723725716	20.2275936104	3.11275607569	2.98243649259
dsbard_p + q8_c --> dsbaox_p + q8h2_c	nan	nan	nan	0.0
dsbard_p + mqn8_c --> dsbaox_p + mql8_c	nan	nan	nan	0.0
dsbcox_p + 2.0 gthrd_p --> dsbcrd_p + gthox_p	nan	nan	nan	0.0
dsbdox_c + trdrd_c --> dsbdrd_c + trdox_c	nan	nan	nan	0.0
dsbgox_p + 2.0 gthrd_p --> dsbgrd_p + gthox_p	nan	nan	nan	0.0
nadp_c + ser__D_c <=> 2amsa_c + h_c + nadph_c	70.0867327488	21.7222594874	21.7222594874	4.97316602004
h_p + ser__D_p --> h_c + ser__D_c	0.0	0.0	0.0	0.0
ser__D_e <=> ser__D_p	0.0	0.0	0.0	0.0
atp_c + dtmp_c <=> adp_c + dtdp_c	-44.6970038818	-2.87447224435	-2.87447224435	5.80176352765
dtmp_e <=> dtmp_p	0.0	0.0	0.0	0.0
dump_e <=> dump_p	0.0	0.0	0.0	0.0
atp_c + duri_c --> adp_c + dump_c + h_c	27.0764293286	-13.9450926964	-13.9450926964	2.39763647214
duri_c + pi_c <=> 2dr1p_c + ura_c	0.957641664549	2.5901199102	2.5901199102	5.28717400541
duri_p + h_p --> duri_c + h_c	0.0	0.0	0.0	0.0
duri_e <=> duri_p	0.0	0.0	0.0	0.0
dutp_c + h2o_c --> dump_c + h_c + ppi_c	42.4309648891	-39.7797744307	-56.8946119654	4.94305945033
dxyl5p_c + h_c + nadph_c --> 2me4p_c + nadp_c	-68.0225572459	-22.0632810865	-22.0632810865	2.39038430093
g3p_c + h_c + pyr_c --> co2_c + dxyl5p_c	-70.1325642214	-27.8617582435	-27.8617582435	6.70436831173
atp_c + dxyl_c --> adp_c + dxyl5p_c + h_c	27.0764293286	-13.2330771892	-13.2330771892	2.39763647214
h_p + lac__D_p <=> h_c + lac__D_c	0.0	0.0	0.0	0.0
lac__D_e <=> lac__D_p	0.0	0.0	0.0	0.0
e4p_c + h2o_c + nad_c <=> 4per_c + 2.0 h_c + nadh_c	44.4063443856	-43.8238464637	-43.8238464637	4.36423681429
h_c + nadh_c + tdec2eACP_c --> dcaACP_c + nad_c	nan	nan	nan	0.0
h_c + nadph_c + tdec2eACP_c --> dcaACP_c + nadp_c	nan	nan	nan	0.0
h_c + nadh_c + tddec2eACP_c --> ddcaACP_c + nad_c	nan	nan	nan	0.0
h_c + nadph_c + tddec2eACP_c --> ddcaACP_c + nadp_c	nan	nan	nan	0.0
h_c + nadh_c + t3c5ddeceACP_c --> cddec5eACP_c + nad_c	nan	nan	nan	0.0
h_c + nadph_c + t3c5ddeceACP_c --> cddec5eACP_c + nadp_c	nan	nan	nan	0.0
h_c + nadh_c + tmrs2eACP_c --> myrsACP_c + nad_c	nan	nan	nan	0.0
h_c + nadph_c + tmrs2eACP_c --> myrsACP_c + nadp_c	nan	nan	nan	0.0
h_c + nadh_c + t3c7mrseACP_c --> nad_c + tdeACP_c	nan	nan	nan	0.0
h_c + nadph_c + t3c7mrseACP_c --> nadp_c + tdeACP_c	nan	nan	nan	0.0
h_c + nadh_c + tpalm2eACP_c --> nad_c + palmACP_c	nan	nan	nan	0.0
h_c + nadph_c + tpalm2eACP_c --> nadp_c + palmACP_c	nan	nan	nan	0.0
h_c + nadh_c + t3c9palmeACP_c --> hdeACP_c + nad_c	nan	nan	nan	0.0
h_c + nadph_c + t3c9palmeACP_c --> hdeACP_c + nadp_c	nan	nan	nan	0.0
h_c + nadh_c + toctd2eACP_c --> nad_c + ocdcaACP_c	nan	nan	nan	0.0
h_c + nadph_c + toctd2eACP_c --> nadp_c + ocdcaACP_c	nan	nan	nan	0.0
h_c + nadh_c + t3c11vaceACP_c --> nad_c + octeACP_c	nan	nan	nan	0.0
h_c + nadph_c + t3c11vaceACP_c --> nadp_c + octeACP_c	nan	nan	nan	0.0
but2eACP_c + h_c + nadh_c --> butACP_c + nad_c	nan	nan	nan	0.0
but2eACP_c + h_c + nadph_c --> butACP_c + nadp_c	nan	nan	nan	0.0
h_c + nadh_c + thex2eACP_c --> hexACP_c + nad_c	nan	nan	nan	0.0
h_c + nadph_c + thex2eACP_c --> hexACP_c + nadp_c	nan	nan	nan	0.0
h_c + nadh_c + toct2eACP_c --> nad_c + ocACP_c	nan	nan	nan	0.0
h_c + nadph_c + toct2eACP_c --> nadp_c + ocACP_c	nan	nan	nan	0.0
eca4colipa_p --> eca4colipa_e	nan	nan	nan	0.0
colipa_p + eca4und_p --> eca4colipa_p + h_p + udcpdp_p	nan	nan	nan	0.0
2.0 unagamuf_p --> eca2und_p + h_p + udcpdp_p	nan	nan	nan	0.0
eca2und_p + unagamuf_p --> eca3und_p + h_p + udcpdp_p	nan	nan	nan	0.0
eca3und_p + unagamuf_p --> eca4und_p + h_p + udcpdp_p	nan	nan	nan	0.0
unagamuf_c --> unagamuf_p	0.0	0.0	0.0	0.0
3hbcoa_c <=> b2coa_c + h2o_c	3.80231301866	3.77273873701	3.77273873701	3.34964973447
3hhcoa_c <=> h2o_c + hx2coa_c	1.03013996125	1.02457481371	1.02457481371	5.80176352765
3hocoa_c <=> h2o_c + oc2coa_c	0.716129242313	0.687187154103	0.687187154103	2.90687401336
3hdcoa_c <=> dc2coa_c + h2o_c	0.716129242313	0.687187154103	0.687187154103	2.90687401336
3hddcoa_c <=> dd2coa_c + h2o_c	0.716129242313	0.687187154103	0.687187154103	2.90687401336
3htdcoa_c <=> h2o_c + td2coa_c	0.716129242313	0.687187154103	0.687187154103	2.90687401336
3hhdcoa_c <=> h2o_c + hdd2coa_c	0.716129242313	0.687187154103	0.687187154103	2.90687401336
3hodcoa_c <=> h2o_c + od2coa_c	0.716129242313	0.687187154103	0.687187154103	2.90687401336
2ddg6p_c --> g3p_c + pyr_c	13.0894746597	15.5329387751	-1.58189875964	4.10246633325
6pgc_c --> 2ddg6p_c + h2o_c	-43.0610097923	-43.0641312367	-43.0641312367	5.10740676772
ddcaACP_c + kdo2lipid4_c --> ACP_c + kdo2lipid4L_c	nan	nan	nan	0.0
kdo2lipid4L_c + myrsACP_c --> ACP_c + lipa_c	nan	nan	nan	0.0
hdeACP_c + kdo2lipid4_c --> ACP_c + kdo2lipid4p_c	nan	nan	nan	0.0
kdo2lipid4p_c + myrsACP_c --> ACP_c + lipa_cold_c	nan	nan	nan	0.0
enlipa_p --> enlipa_e	nan	nan	nan	0.0
2pg_c <=> h2o_c + pep_c	-4.08630818429	-4.08795790696	-4.08795790696	0.603411255285
3.0 23dhba_c + 3.0 seramp_c --> 6.0 amp_c + enter_c + 9.0 h_c	-6672.02894561	-7060.19203159	-7077.30686912	1175978.39137
enter_c + 3.0 h2o_c --> 3.0 23dhbzs_c + 3.0 h_c	nan	nan	nan	0.0
feenter_c + 3.0 h2o_c --> 3.0 23dhbzs_c + fe3_c + 3.0 h_c	nan	nan	nan	0.0
etha_c --> acald_c + nh4_c	nan	nan	nan	0.0
etha_p + h_p --> etha_c + h_c	0.0	0.0	0.0	0.0
etha_e <=> etha_p	0.0	0.0	0.0	0.0
atp_c + ethso3_p + h2o_c --> adp_c + ethso3_c + h_c + pi_c	nan	nan	nan	0.0
ethso3_e <=> ethso3_p	nan	nan	nan	0.0
etoh_p + h_p <=> etoh_c + h_c	0.0	0.0	0.0	0.0
etoh_e <=> etoh_p	0.0	0.0	0.0	0.0
12ppd__R_e -->	332.181784241	-1.3197265668	15.7951109679	1.89831255141
12ppd__S_e -->	332.181784241	-1.3197265668	15.7951109679	1.89831255141
14glucan_e -->	nan	nan	nan	0.0
15dap_e -->	35.6121298349	-628.939560888	-611.824723353	5.79098997195
23camp_e -->	801.332511703	343.389316548	360.504154083	6.9828198071
23ccmp_e -->	1124.88059252	666.988924748	684.103762283	9.89258333773
23cgmp_e -->	1025.50002177	567.65770033	584.772537865	195996.398609
23cump_e -->	1342.76742487	928.648579444	945.763416979	10.2118247659
23dappa_e -->	348.376885336	15.4331233868	32.5479609216	6.06787166813
26dap__M_e -->	686.381200178	102.791462099	119.906299634	5.60874148726
2ddglcn_e -->	922.259857513	547.682820218	564.797657752	6.59055821512
34dhpac_e -->	397.297042312	63.8298561334	80.9446936681	7.5233516106
3amp_e -->	1031.6008032	533.8483951	550.963232635	5.02195692344
3cmp_e -->	1355.14888402	857.443228394	874.558065929	7.91183231705
3gmp_e -->	1255.76831327	758.099822799	775.214660334	195996.398568
3hcinnm_e -->	324.561822108	33.3999243607	50.5147618955	5.80405852902
3hpppn_e -->	404.784148712	30.2440399852	47.3588775199	5.16629032584
3ump_e -->	1573.03571637	1119.51752354	1136.63236107	8.03815690298
4abut_e -->	372.213658338	-2.96638313983	14.1484543949	3.1879795432
4hoxpacd_e -->	194.144647399	-139.336594216	-122.221756681	5.32574987413
5dglcn_e -->	1085.95358375	711.383429531	728.498267066	2.6408631561
LalaDgluMdapDala_e -->	nan	nan	nan	0.0
LalaDgluMdap_e -->	nan	nan	nan	0.0
ac_e -->	367.9018525	243.454169688	260.569007222	1.94662278251
acac_e -->	487.86349662	280.038129683	297.152967218	3.92380093662
acald_e -->	140.323612939	-26.4271424649	-9.31230493015	2.43128964936
acgal1p_e -->	1722.4019504	1141.34299506	1158.4578326	4.77015384527
acgal_e -->	888.627919987	263.395270753	280.510108288	3.92558771667
acgam1p_e -->	1725.01719826	1143.95824292	1161.07308045	5.58642988218
acgam_e -->	889.149751588	263.917102354	281.031939889	5.09066614467
acmana_e -->	885.426518981	260.193869747	277.308707282	4.50608534369
acmum_e -->	1149.56604958	399.85180585	416.966643385	5.07303425266
acnam_e -->	1360.17237665	610.452080927	627.566918462	4.69967036829
acolipa_e -->	nan	nan	nan	0.0
acser_e -->	669.050143951	294.017563712	311.132401246	6.38311213128
ade_e -->	-308.265666136	-516.643945412	-499.529107878	3.1972385731
adn_e -->	191.571416454	-350.353285898	-333.238448363	2.85498466257
adocbl_e -->	nan	nan	nan	0.0
ag_e -->	nan	nan	nan	0.0
agm_e -->	-51.0474016457	-715.598135261	-698.483297726	10.6369021938
akg_e -->	790.838597948	626.536588984	643.651426519	2.5873021358
ala_B_e -->	373.432437359	81.6236419738	98.7384795085	10.2549182838
ala__D_e -->	366.687268318	74.894712474	92.0095500087	3.03011632827
ala__L_e -->	366.648198818	74.8556429744	91.9704805091	2.30568659588
alaala_e -->	492.572739774	-7.65862644954	9.45621108518	5.168651603
all__D_e -->	918.858575708	418.60663204	435.721469575	3.41049248998
alltn_e -->	391.944517874	142.636607371	159.751444905	12.1437024379
amp_e -->	1032.83308423	535.135623256	552.250460791	2.36892766566
anhgm_e -->	nan	nan	nan	0.0
arab__L_e -->	761.883264656	345.006691348	362.121528883	2.84114238335
arbtn_e -->	nan	nan	nan	0.0
arbtn_fe3_e -->	1625.83642023	257.622735888	274.737573423	391992.797662
arg__L_e -->	281.216916084	-343.456662559	-326.341825024	9.32600115761
ascb__L_e -->	nan	nan	nan	0.0
asn__L_e -->	526.039509809	192.558286093	209.673123627	5.80176352765
aso3_e -->	nan	nan	nan	0.0
asp__L_e -->	697.246911857	447.770747285	464.88558482	2.54445521363
but_e -->	352.590113636	61.3961111236	78.5109486583	5.80176352765
butso3_e -->	nan	nan	nan	0.0
ca2_e <=>	nan	nan	nan	0.0
cbi_e -->	nan	nan	nan	0.0
cbl1_e <=>	nan	nan	nan	0.0
cd2_e -->	nan	nan	nan	0.0
cgly_e -->	485.904114261	69.079306643	86.1941441777	6.88769147394
chol_e -->	111.533704482	-471.481860244	-454.367022709	138590.382719
cit_e -->	1163.2128539	960.291831867	977.406669402	2.30786914956
cl_e <=>	nan	nan	nan	0.0
cmp_e -->	1360.91079324	863.268597483	880.383435018	8.43675698405
co2_e <=>	385.999997709	385.999997709	403.114835244	5.80176352765
cobalt2_e <=>	nan	nan	nan	0.0
colipa_e -->	nan	nan	nan	0.0
cpgn_e -->	nan	nan	nan	0.0
cpgn_un_e -->	nan	nan	nan	0.0
crn_e -->	438.808921801	-186.503932635	-169.3890951	138590.382729
csn_e -->	14.6562251994	-193.543684388	-176.428846853	7.15928718916
cu2_e <=>	nan	nan	nan	0.0
cu_e -->	nan	nan	nan	0.0
cyan_e -->	nan	nan	nan	0.0
cynt_e -->	97.3904444934	98.0025232611	115.117360796	5.80176352765
cys__D_e -->	348.329840005	56.5729203596	73.6877578944	6.18690449792
cys__L_e -->	338.867971014	47.1110513685	64.2258889033	5.80176352765
cytd_e -->	520.81393846	-21.0224985802	-3.90766104549	7.55817614616
dad_2_e -->	29.967758612	-511.956611973	-494.841774438	5.73979613852
damp_e -->	868.626769123	370.931686791	388.046524326	5.31265118398
dca_e -->	301.740333958	-489.705189238	-472.590351703	5.86059006371
dcmp_e -->	1190.66806854	693.041356162	710.156193697	8.79377144232
dcyt_e -->	351.109575079	-190.700767964	-173.58593043	8.08532581469
ddca_e -->	287.81066178	-670.38561682	-653.270779285	7.29716364508
dgmp_e -->	1092.87363617	595.26557044	612.380407975	195996.398597
dgsn_e -->	251.72900433	-290.019890898	-272.905053363	195996.398579
dha_e -->	452.103276787	201.977145764	219.091983299	4.16959901444
dimp_e -->	1086.67680708	630.66458662	647.779424155	5.45654486153
din_e -->	246.548160866	-253.703970883	-236.589133349	5.40335730761
dms_e -->	-6.39415188667	-256.520284993	-239.405447458	11.0151048566
dmso_e -->	-37.2696899196	-287.395823026	-270.280985491	11.0151048566
dopa_e -->	297.116404499	-202.502731082	-185.387893547	7.34521748098
dtmp_e -->	1408.15085575	871.063881069	888.178718604	8.85700928594
dump_e -->	1410.2248879	956.311673183	973.426510718	8.21898835752
duri_e -->	568.99640743	70.0576198854	87.1724574201	8.14485865137
eca4colipa_e -->	nan	nan	nan	0.0
enlipa_e -->	nan	nan	nan	0.0
enter_e -->	1963.71374388	840.493276063	857.608113598	30.9112628684
etha_e -->	186.651079281	-146.227310253	-129.112472718	6.23902441904
ethso3_e -->	nan	nan	nan	0.0
etoh_e -->	178.956508321	-71.1696247855	-54.0547872508	2.79119174319
f6p_e -->	1760.0716166	1304.06543152	1321.18026905	1.32129590109
fald_e -->	124.103976131	40.7285984288	57.8434359635	2.78175787101
fe2_e <=>	78.8612343747	81.3095494455	98.4243869802	5.80176352765
fe3_e <=>	4.61277739148	10.1214863007	27.2363238354	5.80176352765
fe3dcit_e -->	1161.75957584	958.838553806	975.953391341	3.90449327181
fe3dhbzs_e -->	nan	nan	nan	0.0
fe3hox_e -->	nan	nan	nan	0.0
fe3hox_un_e -->	nan	nan	nan	0.0
fecrm_e -->	1152.93183552	-722.509342314	-705.394504779	587989.196821
fecrm_un_e -->	nan	nan	nan	0.0
feenter_e -->	1963.71374388	840.493276063	857.608113598	30.9112628684
feoxam_e -->	599.295417127	-1441.23503836	-1424.12020082	587989.196464
feoxam_un_e -->	nan	nan	nan	0.0
for_e -->	347.699472794	306.625638134	323.740475669	2.70709261031
fru_e -->	916.381513428	416.132622589	433.247460123	1.3257151378
frulys_e -->	1045.74675398	4.5353659474	21.6502034821	8.56565160152
fruur_e -->	1092.52922074	717.957658302	735.072495837	3.73579475474
fuc__L_e -->	757.662144759	257.410201091	274.525038625	3.61481896832
fum_e -->	598.256309163	517.330742104	534.445579639	2.34704982964
g1p_e -->	1755.19269622	1299.1712777	1316.28611523	1.70991289414
g3pc_e -->	1007.16239669	173.408632465	190.523469999	195996.398772
g3pe_e -->	1088.44513604	504.823931321	521.938768855	138590.382579
g3pg_e -->	1380.95287283	797.937319909	815.052157444	138590.382561
g3pi_e -->	1863.36225964	1113.59599376	1130.71083129	138590.382856
g3ps_e -->	nan	nan	nan	0.0
g6p_e -->	1762.60405046	1306.59000248	1323.70484001	1.27807196765
gal1p_e -->	1749.3714416	1293.35002307	1310.46486061	2.53491326319
gal_e -->	909.345148728	409.093205061	426.208042596	2.77666776931
gal_bD_e -->	915.597411188	415.34546752	432.460305055	2.17681994587
galct__D_e -->	1301.08063667	970.027686131	987.142523666	3.3945871877
galctn__D_e -->	1123.55238621	665.600148842	682.714986377	2.80662551551
galctn__L_e -->	1123.55238621	665.600148842	682.714986377	2.80662551551
galt_e -->	945.686048124	362.058420753	379.173258287	3.90664067141
galur_e -->	nan	nan	nan	0.0
gam6p_e -->	1608.27206306	1067.62760819	1084.74244573	4.66642513382
gam_e -->	767.886236378	185.091744973	202.206582508	3.43677132691
gbbtn_e -->	279.079201782	-346.231626542	-329.116789007	138590.382713
gdp_e -->	2175.70874014	1639.36590375	1656.48074129	195996.39859
glc__D_e <=>	916.288805683	416.036862016	433.15169955	1.26856772709
glcn_e -->	1128.27725679	670.325019431	687.439856966	5.80176352765
glcr_e -->	1301.08063667	970.027686131	987.142523666	3.3945871877
glcur1p_e -->	1929.64801012	1601.72682352	1618.84166105	4.50601847866
glcur_e -->	1093.08604382	718.50959418	735.624431715	3.73579475474
gln__L_e -->	525.814297502	108.956348751	126.071186285	3.67119862821
glu__L_e -->	692.0756723	359.21823123	376.333068764	2.47957006138
gly_e -->	379.094125578	170.692473852	187.807311387	2.71193920248
glyald_e -->	437.104992021	186.978868218	204.093705753	2.69001509963
glyb_e -->	293.00887396	-165.555674955	-148.44083742	138590.382699
glyc2p_e -->	1325.69130958	1036.41041675	1053.52525429	2.63256875549
glyc3p_e -->	1338.10865131	1048.93288177	1066.0477193	2.06390879087
glyc_e -->	493.637482924	160.135973695	177.25081123	3.75852524363
glyc__R_e -->	667.065356108	459.239244818	476.354082353	1.99204132027
glyclt_e -->	532.571928708	408.121264092	425.236101626	3.09859381289
gmp_e -->	1261.67280892	764.051807715	781.16664525	195996.398597
gsn_e -->	411.967135767	-129.805679259	-112.690841724	195996.398671
gthox_e -->	1837.31808397	589.17983118	606.294668714	17.4940049327
gthrd_e -->	nan	nan	nan	0.0
gtp_e -->	3046.52141274	2514.16118013	2531.27601767	195996.398592
gua_e -->	-90.9180571191	-299.163847759	-282.049010225	195996.398636
h2_e -->	-17.6110564015	-100.986434104	-75.4937633185	5.80176352765
h2o2_e -->	133.988258728	50.613075382	67.7279129167	5.80176352765
h2o_e <=>	238.722045485	155.346667782	155.346667782	1.55610143123
h2s_e -->	-11.5656666402	-52.6412767236	-35.5264391889	5.80176352765
h_e <=>	0.0	0.0	0.0	0.0
hacolipa_e -->	nan	nan	nan	0.0
halipa_e -->	nan	nan	nan	0.0
hdca_e -->	259.3532526	-1032.34453681	-1015.22969927	5.80176352765
hdcea_e -->	179.72899082	-1028.59260369	-1011.47776615	9.94367809668
hg2_e -->	nan	nan	nan	0.0
his__L_e -->	179.841012454	-194.762883042	-177.648045507	7.90280058088
hom__L_e -->	496.354716442	121.20967295	138.324510485	8.18267697874
hxa_e -->	329.599678314	-128.34111367	-111.226276136	3.1153728726
hxan_e -->	-90.1861847759	-256.890748002	-239.775910467	3.60653748135
idon__L_e -->	1123.55238621	665.600148842	682.714986377	2.80662551551
ile__L_e -->	343.863631739	-198.059739563	-180.944902029	5.80176352765
imp_e -->	1260.43042359	804.415951337	821.530788872	4.16172889896
indole_e -->	-221.080170001	-512.893991958	-495.779154423	4.28661032795
inost_e -->	978.139945619	477.887712414	495.002549949	9.60739678001
ins_e -->	410.559808843	-89.692299388	-72.5774618533	3.12786646794
isetac_e -->	931.265262829	723.438897341	740.553734876	138590.382546
k_e <=>	nan	nan	nan	0.0
kdo2lipid4_e -->	5720.54806009	-427.177008292	-410.062170758	39.7762414039
lac__D_e -->	508.216109846	300.390319014	317.505156548	4.42721635915
lac__L_e -->	511.284671586	303.458880753	320.573718288	1.86068296758
lcts_e -->	1576.02525593	658.896463116	676.011300651	3.35533346659
leu__L_e -->	348.145869033	-193.774629907	-176.659792373	4.4703888101
lipa_e -->	5842.82662134	-2305.90751189	-2288.79267436	56.4608246374
lipa_cold_e -->	nan	nan	nan	0.0
lys__L_e -->	357.610472955	-267.078405776	-249.963568242	5.66214987292
lyx__L_e -->	759.751418806	342.874845499	359.989683033	2.32950342638
mal__D_e -->	849.670738803	685.37613671	702.490974245	8.35118983893
mal__L_e -->	840.418262353	676.123660261	693.238497795	2.00084149618
malt_e -->	1579.30018089	662.171388074	679.286225609	3.37620078872
malthx_e -->	4236.49404397	1651.85779084	1668.97262837	16.3441422434
maltpt_e -->	3572.31471742	1404.55533228	1421.67016981	13.2871292456
malttr_e -->	2243.9560643	909.950408862	927.065246397	7.24834328444
maltttr_e -->	2908.13539086	1157.25287465	1174.36771218	10.24777871
man6p_e -->	1759.41509954	1303.40105157	1320.5158891	2.42650230805
man_e -->	913.577596523	413.325652855	430.44049039	2.10392145586
manglyc_e -->	1333.62485618	708.921880743	726.036718277	3.38533074344
melib_e -->	1576.18848319	659.059690373	676.174527907	4.51987141907
met__D_e -->	321.479589135	-137.064666494	-119.949828959	7.573261217
met__L_e -->	318.792579105	-139.751676525	-122.63683899	8.04813884091
metsox_R__L_e -->	nan	nan	nan	0.0
metsox_S__L_e -->	nan	nan	nan	0.0
mg2_e <=>	455.261520759	457.70983583	474.824673365	5.80176352765
minohp_e -->	5981.77911899	5819.7935562	5836.90839374	16.4738793189
mmet_e -->	345.776473861	-237.223817017	-220.108979482	195996.398513
mn2_e <=>	5.25387334108e-05	5.25387334108e-05	17.1148900735	5.80176352765
mnl_e -->	943.770033785	360.142406414	377.257243948	2.8300870841
mobd_e <=>	nan	nan	nan	0.0
mso3_e -->	781.140783516	656.689795731	673.804633266	138590.382546
n2o_e -->	-104.199760022	-104.199760022	-87.0849224871	5.80176352765
na1_e <=>	nan	nan	nan	0.0
nac_e -->	198.909254007	32.7720542502	49.8868917849	7.05704388167
nh4_e <=>	nan	nan	nan	0.0
ni2_e -->	nan	nan	nan	0.0
nmn_e -->	1416.93115979	834.307180081	851.422017615	13.3656501297
no2_e -->	73.7443142607	32.0566254097	49.1714629444	5.80176352765
no3_e -->	108.690107227	109.302185995	126.417023529	5.80176352765
no_e -->	-86.4998631173	-86.4998631173	-69.3850255826	5.80176352765
o16a4colipa_e -->	nan	nan	nan	0.0
o2_e <=>	-16.3995463519	-16.3995463519	7.9014538235	5.80176352765
o2s_e -->	nan	nan	nan	0.0
ocdca_e -->	246.021645246	-1212.42689957	-1195.31206203	11.6739552561
ocdcea_e -->	165.799318642	-1209.27303127	-1192.15819373	11.3886579452
octa_e -->	315.670006136	-309.018519107	-291.903681572	4.45333203181
orn_e -->	345.811271437	-195.502250431	-178.387412896	8.46691963807
orot_e -->	583.713078486	459.262378891	476.377216426	10.3544731453
pacald_e -->	-9.00774751353	-342.509258322	-325.394420787	5.09137867651
peamn_e -->	-109.188385327	-608.822212461	-591.707374927	5.49180617015
phe__L_e -->	207.070351388	-251.471449163	-234.356611629	5.80176352765
pheme_e -->	nan	nan	nan	0.0
pi_e <=>	1093.61180917	1054.84337999	1071.95821752	1.51243314789
pnto__R_e -->	777.694244065	111.314761894	128.429599429	11.0186183341
ppa_e -->	362.870063449	155.049055779	172.163893313	5.13257758516
ppal_e -->	132.889849178	-117.236283928	-100.121446393	1.6331526984
pppn_e -->	201.6317538	-172.940250167	-155.825412633	4.88350096443
ppt_e -->	nan	nan	nan	0.0
pro__L_e -->	285.616168252	-89.572716779	-72.4578792443	10.4984098961
progly_e -->	nan	nan	nan	0.0
psclys_e -->	nan	nan	nan	0.0
pser__L_e -->	1366.92283017	1119.48723527	1136.6020728	2.21420108909
ptrc_e -->	42.5769659238	-538.599347097	-521.484509562	5.56022562886
pyr_e -->	466.847123283	342.396216678	359.511054212	1.51203423142
r5p_e -->	1599.08994283	1226.45125362	1243.56609116	2.39860337688
rib__D_e -->	743.35588149	326.479308182	343.594145716	2.92538205038
rmn_e -->	755.011014867	254.759071199	271.873908734	2.73072142518
sbt__D_e -->	945.487931659	361.860304288	378.975141822	2.54700012731
ser__D_e -->	522.903630786	231.164310226	248.279147761	5.30089950489
ser__L_e -->	522.007364209	230.26804365	247.382881184	2.26840093741
skm_e -->	822.054199051	447.478288701	464.593126236	8.59698461178
so2_e -->	300.700000101	300.700000101	317.814837636	5.80176352765
so3_e -->	525.337470099	487.091932468	504.206770003	5.80176352765
